state,District,MPCE_URP,MPCE_MRP,state_1
6,2,962.5,1064.55,HR
6,2,1074.6,1160.74,HR
6,2,1802.14,1933.46,HR
6,2,770.63,970.92,HR
6,2,1584.86,1657.54,HR
6,2,1229.33,1315.22,HR
6,2,1784.75,3611.12,HR
6,2,874.5,1110.12,HR
6,2,1164.43,1487.79,HR
6,2,599.4,776.93,HR
6,2,1131.5,1563.01,HR
6,2,966.86,1129.24,HR
6,2,980.57,1633.35,HR
6,2,1834.75,2422.28,HR
6,1,1254.0,1276.72,HR
6,1,1059.0,1128.11,HR
6,1,1843.5,1865.9,HR
6,1,1836.8,2061.21,HR
6,1,4208.14,1447.18,HR
6,1,1811.5,1605.51,HR
6,1,1826.13,1771.81,HR
6,1,2116.6,1742.97,HR
6,3,1503.17,1620.35,HR
6,3,717.33,790.8,HR
6,3,1240.67,1399.75,HR
6,3,1746.67,1828.4,HR
6,3,1621.25,1852.45,HR
6,3,1639.25,1891.16,HR
6,3,1352.4,1441.04,HR
6,3,904.6,906.19,HR
6,20,2057.25,2033.76,HR
6,20,1294.0,1261.05,HR
6,20,1466.0,1568.33,HR
6,20,1940.2,1862.58,HR
6,20,2069.75,2086.09,HR
6,20,1347.69,1348.79,HR
6,20,1160.27,1142.4,HR
6,20,1168.86,1143.03,HR
6,17,6495.0,6510.62,HR
6,17,1886.33,1595.1,HR
6,17,1627.6,1683.49,HR
6,17,1708.0,1647.32,HR
6,17,2875.33,2439.08,HR
6,17,2443.25,2459.89,HR
6,17,1592.0,1465.29,HR
6,17,1303.0,1267.35,HR
6,18,2114.83,1633.24,HR
6,18,1959.0,1513.38,HR
6,18,1548.67,2273.27,HR
6,18,2074.89,1792.94,HR
6,18,3806.0,3702.51,HR
6,18,2452.25,2010.39,HR
6,18,2126.17,2100.06,HR
6,18,3996.0,11984.49,HR
6,19,2327.22,2543.95,HR
6,19,2896.67,3104.29,HR
6,19,2378.4,2633.35,HR
6,19,3203.5,3590.59,HR
6,19,7189.2,11925.57,HR
6,19,894.2,968.75,HR
6,19,1269.33,1353.85,HR
6,19,1764.5,1888.61,HR
6,17,4314.75,11253.89,HR
6,17,2268.6,3108.44,HR
6,17,2773.5,2930.08,HR
6,17,6870.5,9986.49,HR
6,17,2398.0,2578.82,HR
6,17,2455.75,2573.9,HR
6,17,2008.0,2510.15,HR
6,17,1946.5,2213.86,HR
6,19,2600.13,2290.42,HR
6,19,2266.27,1991.94,HR
6,19,1788.2,1899.16,HR
6,19,2593.0,1984.23,HR
6,19,1692.0,1328.09,HR
6,19,2128.22,1816.97,HR
6,19,3175.25,2371.52,HR
6,19,1955.8,2109.44,HR
6,18,1429.0,1561.29,HR
6,18,1538.0,1265.23,HR
6,18,81842.8,8176.42,HR
6,18,1825.88,1398.14,HR
6,18,3406.0,3336.65,HR
6,18,2571.75,1908.91,HR
6,18,2282.0,2288.97,HR
6,18,1895.5,1484.86,HR
6,16,1662.8,1571.4,HR
6,16,3289.0,2922.77,HR
6,16,1148.8,1183.87,HR
6,16,586.2,586.64,HR
6,16,3244.6,3026.52,HR
6,16,2329.33,2545.82,HR
6,16,1739.0,2240.27,HR
6,16,861.29,814.03,HR
6,20,1610.8,1443.13,HR
6,20,1775.71,1604.37,HR
6,20,1482.56,1418.96,HR
6,20,2474.75,2245.94,HR
6,20,1977.33,1748.66,HR
6,20,1951.2,1712.44,HR
6,20,1792.57,1629.76,HR
6,20,2267.5,1968.75,HR
6,16,1606.5,1335.4,HR
6,16,2556.33,2155.01,HR
6,16,2246.67,1973.79,HR
6,16,1749.5,1660.23,HR
6,16,1641.67,1472.04,HR
6,16,1061.22,993.17,HR
6,16,1954.4,1640.13,HR
6,16,2163.6,1534.15,HR
